146,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
146,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
146,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
146,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
146,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
146,72,71,64,98,-1,99,8,139,21,496,1984.0,104,3
146,72,71,65,137,-1,139,21,160,33,496,1984.0,104,3
146,72,71,66,158,-1,160,33,155,31,496,1984.0,104,3
146,72,71,67,91,-1,92,6,145,25,346,1384.0,97,4
146,72,71,68,143,-1,145,25,163,35,346,1384.0,97,4
146,72,71,69,161,-1,163,35,155,31,346,1384.0,97,4
146,72,71,70,91,-1,92,6,145,25,267,801.0,95,5
146,72,71,48,143,-1,145,25,149,27,267,801.0,95,5
146,72,71,49,98,-1,99,8,139,21,232,464.0,101,6
146,72,71,50,98,-1,99,8,139,21,213,639.0,102,7
146,72,71,51,137,-1,139,21,149,27,213,639.0,102,7
146,72,71,52,91,-1,92,6,145,25,188,376.0,94,8
146,72,71,53,91,-1,92,6,145,25,176,704.0,96,9
146,72,71,54,143,-1,145,25,163,35,176,704.0,96,9
146,72,71,55,161,-1,163,35,152,29,176,704.0,96,9
146,72,71,56,98,-1,99,8,139,21,169,676.0,103,10
146,72,71,57,137,-1,139,21,160,33,169,676.0,103,10
146,72,71,59,158,-1,160,33,152,29,169,676.0,103,10
146,72,71,60,39,-1,92,6,0,1,4136,4136.0,91,1
146,72,71,61,39,-1,99,8,0,1,1943,1943.0,98,2
146,72,71,62,39,-1,139,21,0,2,232,464.0,101,6
146,72,71,63,39,-1,145,25,0,2,188,376.0,94,8
156,76,75,120,119,119,-1,-1,-1,-1,.,.,-1,.
156,76,75,135,134,134,-1,-1,-1,-1,.,.,-1,.
156,76,75,127,126,126,-1,-1,-1,-1,.,.,-1,.
156,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
156,76,75,142,140,140,-1,-1,-1,-1,.,.,-1,.
156,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
156,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
156,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
156,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
156,72,71,58,119,-1,120,14,135,18,751,1502.0,122,2
156,72,71,65,119,-1,120,14,135,18,296,888.0,123,4
156,72,71,66,134,-1,135,18,149,27,296,888.0,123,4
156,72,71,67,126,-1,127,16,142,23,285,570.0,129,5
156,72,71,68,119,-1,120,14,135,18,196,784.0,125,6
156,72,71,69,134,-1,135,18,160,33,196,784.0,125,6
156,72,71,70,158,-1,160,33,155,31,196,784.0,125,6
156,72,71,48,126,-1,127,16,142,23,84,252.0,130,7
156,72,71,49,140,-1,142,23,149,27,84,252.0,130,7
156,72,71,50,126,-1,127,16,142,23,34,136.0,132,8
156,72,71,51,140,-1,142,23,163,35,34,136.0,132,8
156,72,71,52,161,-1,163,35,155,31,34,136.0,132,8
156,72,71,53,119,-1,120,14,135,18,20,80.0,124,9
156,72,71,54,134,-1,135,18,160,33,20,80.0,124,9
156,72,71,55,158,-1,160,33,152,29,20,80.0,124,9
156,72,71,56,126,-1,127,16,142,23,2,8.0,131,10
156,72,71,57,140,-1,142,23,163,35,2,8.0,131,10
156,72,71,59,161,-1,163,35,152,29,2,8.0,131,10
156,72,71,60,39,-1,120,14,0,1,2107,2107.0,119,1
156,72,71,61,39,-1,135,18,0,2,751,1502.0,122,2
156,72,71,62,39,-1,127,16,0,1,562,562.0,126,3
156,72,71,63,39,-1,142,23,0,2,285,570.0,129,5
157,76,75,92,91,91,-1,-1,-1,-1,.,.,-1,.
157,76,75,99,98,98,-1,-1,-1,-1,.,.,-1,.
157,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
157,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
157,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
157,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
157,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
157,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
157,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
157,72,71,64,98,-1,99,8,139,21,670,2680.0,104,3
157,72,71,65,137,-1,139,21,160,33,670,2680.0,104,3
157,72,71,66,158,-1,160,33,155,31,670,2680.0,104,3
157,72,71,67,91,-1,92,6,145,25,312,1248.0,97,4
157,72,71,68,143,-1,145,25,163,35,312,1248.0,97,4
157,72,71,69,161,-1,163,35,155,31,312,1248.0,97,4
157,72,71,70,98,-1,99,8,139,21,245,735.0,102,5
157,72,71,48,137,-1,139,21,149,27,245,735.0,102,5
157,72,71,49,91,-1,92,6,145,25,237,711.0,95,6
157,72,71,50,143,-1,145,25,149,27,237,711.0,95,6
157,72,71,51,98,-1,99,8,139,21,204,816.0,103,7
157,72,71,52,137,-1,139,21,160,33,204,816.0,103,7
157,72,71,53,158,-1,160,33,152,29,204,816.0,103,7
157,72,71,54,91,-1,92,6,145,25,190,760.0,96,8
157,72,71,55,143,-1,145,25,163,35,190,760.0,96,8
157,72,71,56,161,-1,163,35,152,29,190,760.0,96,8
157,72,71,57,98,-1,99,8,139,21,175,350.0,101,9
157,72,71,59,91,-1,92,6,145,25,129,258.0,94,10
157,72,71,60,39,-1,92,6,0,1,4816,4816.0,91,1
157,72,71,61,39,-1,99,8,0,1,2026,2026.0,98,2
157,72,71,62,39,-1,139,21,0,2,175,350.0,101,9
157,72,71,63,39,-1,145,25,0,2,129,258.0,94,10
164,76,75,92,91,91,-1,-1,-1,-1,.,.,-1,.
164,76,75,99,98,98,-1,-1,-1,-1,.,.,-1,.
164,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
164,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
164,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
164,76,75,145,143,143,-1,-1,-1,-1,.,.,-1,.
164,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
164,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
164,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
164,72,71,64,98,-1,99,8,139,21,419,1676.0,104,3
164,72,71,65,137,-1,139,21,160,33,419,1676.0,104,3
164,72,71,66,158,-1,160,33,155,31,419,1676.0,104,3
164,72,71,67,91,-1,92,6,145,25,369,1476.0,97,4
164,72,71,68,143,-1,145,25,163,35,369,1476.0,97,4
164,72,71,69,161,-1,163,35,155,31,369,1476.0,97,4
164,72,71,70,91,-1,92,6,145,25,223,669.0,95,5
164,72,71,48,143,-1,145,25,149,27,223,669.0,95,5
164,72,71,49,91,-1,92,6,145,25,167,668.0,96,6
164,72,71,50,143,-1,145,25,163,35,167,668.0,96,6
164,72,71,51,161,-1,163,35,152,29,167,668.0,96,6
164,72,71,52,98,-1,99,8,139,21,141,423.0,102,7
164,72,71,53,137,-1,139,21,149,27,141,423.0,102,7
164,72,71,54,91,-1,92,6,145,25,137,274.0,94,8
164,72,71,55,98,-1,99,8,139,21,132,528.0,103,9
164,72,71,56,137,-1,139,21,160,33,132,528.0,103,9
164,72,71,57,158,-1,160,33,152,29,132,528.0,103,9
164,72,71,59,98,-1,99,8,139,21,90,180.0,101,10
164,72,71,60,39,-1,92,6,0,1,4323,4323.0,91,1
164,72,71,61,39,-1,99,8,0,1,1284,1284.0,98,2
164,72,71,62,39,-1,145,25,0,2,137,274.0,94,8
164,72,71,63,39,-1,139,21,0,2,90,180.0,101,10
165,76,75,92,91,91,-1,-1,-1,-1,.,.,-1,.
165,76,75,99,98,98,-1,-1,-1,-1,.,.,-1,.
165,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
165,72,71,64,98,-1,99,8,139,21,1,2.0,101,3
165,72,71,65,39,-1,92,6,0,1,9,9.0,91,1
165,72,71,66,39,-1,99,8,0,1,6,6.0,98,2
166,76,75,79,77,77,-1,-1,-1,-1,.,.,-1,.
166,76,75,139,137,137,-1,-1,-1,-1,.,.,-1,.
166,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
166,76,75,85,84,84,-1,-1,-1,-1,.,.,-1,.
166,72,71,58,77,-1,79,3,139,21,1,2.0,80,2
166,72,71,64,77,-1,79,3,139,21,1,3.0,81,3
166,72,71,65,137,-1,139,21,149,27,1,3.0,81,3
166,72,71,67,39,-1,79,3,0,1,66,66.0,77,1
166,72,71,68,39,-1,139,21,0,2,1,2.0,80,2
166,72,71,69,39,-1,85,4,0,1,1,1.0,84,4
167,76,75,106,105,105,-1,-1,-1,-1,.,.,-1,.
167,76,75,113,112,112,-1,-1,-1,-1,.,.,-1,.
167,76,75,135,134,134,-1,-1,-1,-1,.,.,-1,.
167,76,75,142,140,140,-1,-1,-1,-1,.,.,-1,.
167,76,75,149,147,147,-1,-1,-1,-1,.,.,-1,.
167,76,75,160,158,158,-1,-1,-1,-1,.,.,-1,.
167,76,75,155,153,153,-1,-1,-1,-1,.,.,-1,.
167,76,75,163,161,161,-1,-1,-1,-1,.,.,-1,.
167,76,75,152,150,150,-1,-1,-1,-1,.,.,-1,.
167,72,71,64,112,-1,113,12,135,18,1285,2570.0,115,3
167,72,71,65,105,-1,106,10,142,23,1180,3540.0,109,4
167,72,71,66,140,-1,142,23,149,27,1180,3540.0,109,4
167,72,71,67,112,-1,113,12,135,18,1069,3207.0,116,5
167,72,71,68,134,-1,135,18,149,27,1069,3207.0,116,5
167,72,71,69,105,-1,106,10,142,23,899,1798.0,108,6
167,72,71,70,112,-1,113,12,135,18,752,3008.0,118,7
167,72,71,48,134,-1,135,18,160,33,752,3008.0,118,7
167,72,71,49,158,-1,160,33,155,31,752,3008.0,118,7
167,72,71,50,105,-1,106,10,142,23,269,1076.0,111,8
167,72,71,51,140,-1,142,23,163,35,269,1076.0,111,8
167,72,71,52,161,-1,163,35,155,31,269,1076.0,111,8
167,72,71,53,112,-1,113,12,135,18,155,620.0,117,9
167,72,71,54,134,-1,135,18,160,33,155,620.0,117,9
167,72,71,55,158,-1,160,33,152,29,155,620.0,117,9
167,72,71,56,105,-1,106,10,142,23,104,416.0,110,10
167,72,71,57,140,-1,142,23,163,35,104,416.0,110,10
167,72,71,59,161,-1,163,35,152,29,104,416.0,110,10
167,72,71,60,39,-1,106,10,0,1,2966,2966.0,105,1
167,72,71,61,39,-1,113,12,0,1,1364,1364.0,112,2
167,72,71,62,39,-1,135,18,0,2,1285,2570.0,115,3
167,72,71,63,39,-1,142,23,0,2,899,1798.0,108,6
